,Households Served,Individuals Served,Pounds of Food Distributed,Children Served via non-federal child nutrition programs,Pounds of food distributed via non-federal child nutrition progr,Pop2010,OHU2010,NUMGQTRS,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lalowihalf,lakidshalf,laseniorshalf,lawhitehalf,lablackhalf,laasianhalf,lanhopihalf,laaianhalf,laomultirhalf,lahisphalf,lahunvhalf,lasnaphalf,lapop1,lalowi1,lakids1,laseniors1,lawhite1,lablack1,laasian1,lanhopi1,laaian1,laomultir1,lahisp1,lahunv1,lasnap1,lapop10,lalowi10,lakids10,laseniors10,lawhite10,lablack10,laasian10,laaian10,laomultir10,lahisp10,lahunv10,lasnap10,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,PCTGQTRS,PovertyRate,MedianFamilyIncome,Urban,LILATracts_halfAnd10,LowIncomeTracts,LA1and10,LAhalfand10,LATracts_half,lapophalfshare,lalowihalfshare,lakidshalfshare,laseniorshalfshare,lawhitehalfshare,lablackhalfshare,laasianhalfshare,lanhopihalfshare,laaianhalfshare,laomultirhalfshare,lahisphalfshare,lahunvhalfshare,lasnaphalfshare,lapop1share,lalowi1share,lakids1share,laseniors1share,lawhite1share,lablack1share,laasian1share,lanhopi1share,laaian1share,laomultir1share,lahisp1share,lahunv1share,lasnap1share,UMAP1,UMAP2,label,weights,bank_score,county_equivalent,TractLOWIShare,TractKidsShare,TractSeniorsShare,TractWhiteShare,TractBlackShare,TractAsianShare,TractNHOPIShare,TractAIANShare,TractOMultirShare,TractHispanicShare,TractHUNVShare,TractSNAPShare
110,18529.0,56941.0,1410210.3099999998,3187.5,49517.5,32208.0,13319.0,774.0,1226.0,3290.0,1024.0,370.0,1332.0,290.0,30388.0,13225.0,6392.0,5373.0,29128.0,595.0,72.0,3.0,41.0,549.0,486.0,1176.0,2178.0,24924.0,10700.0,5345.0,4315.0,24275.0,218.0,49.0,1.0,32.0,349.0,297.0,871.0,1838.0,202.0,80.0,28.0,53.0,196.0,1.0,0.0,0.0,4.0,2.0,5.0,15.0,13074.0,6717.0,5846.0,30847.0,640.0,82.0,3.0,42.0,594.0,527.0,1196.0,2212.0,2.56,19.47777777777777,51163.66666666666,0.0,0.0,1.0,0.0,0.0,0.0,94.96444444444444,41.50333333333334,19.93777777777778,16.683333333333334,90.88111111111112,2.0444444444444447,0.2311111111111111,0.01,0.1477777777777777,1.653333333333333,1.4533333333333334,8.682222222222222,16.824444444444445,79.20333333333332,34.14,16.976666666666667,13.714444444444446,77.10444444444445,0.708888888888889,0.1633333333333333,0.0044444444444444,0.1166666666666666,1.11,0.9544444444444444,6.57,14.46,13.662112,1.0262804,0,0.012048192771084338,4,0,0.4059239940387481,0.20855067064083457,0.1815076999503229,0.9577434177844014,0.01987083954297069,0.00254595131644312,9.314456035767511e-05,0.0013040238450074517,0.018442622950819672,0.01636239443616493,0.08979653127111645,0.16607853442450635
111,6813.0,14765.0,237076.0,1040.0,14871.0,18570.0,6719.0,1567.0,4041.0,4041.0,0.0,946.0,946.0,0.0,18470.0,4796.0,3898.0,2807.0,11142.0,6891.0,46.0,6.0,62.0,322.0,199.0,481.0,1088.0,18280.0,4771.0,3861.0,2783.0,11014.0,6832.0,46.0,6.0,62.0,321.0,197.0,478.0,1070.0,3332.5,887.5,574.0,552.5,2057.0,265.0,6.0,10.0,47.0,40.0,45.0,105.0,4533.0,3918.0,2828.0,11215.0,6916.0,46.0,6.0,62.0,325.0,203.0,438.0,1060.0,11.714444444444446,8.16,65298.5,0.0,0.0,1.0,1.0,1.0,0.0,99.686,23.161999999999995,18.216,14.35,56.778,40.77,0.2099999999999999,0.028,0.35,1.548,1.058,5.074,12.496,99.088,23.084,18.102,14.276,56.372,40.58200000000001,0.2099999999999999,0.028,0.35,1.544,1.052,5.05,12.354,13.029472,5.3862653,0,0.012048192771084338,3,0,0.24410339256865912,0.2109854604200323,0.15228863758750674,0.6039310716208939,0.37242864835756595,0.0024771136241249327,0.00032310177705977385,0.003338718362950996,0.017501346257404415,0.01093161012385568,0.06518827206429528,0.15776157166244978
112,27965.0,88856.5,1834737.0,3187.5,49517.5,116003.0,41942.0,524.0,24001.5,45586.5,21462.5,6094.0,13212.0,6088.0,105266.0,21747.0,21923.0,10251.0,79817.0,15802.0,1203.0,48.0,336.0,3582.0,3886.5,1211.0,2731.0,62688.5,14297.0,14635.5,6883.0,54900.5,9728.0,543.0,31.0,223.0,1909.5,1926.5,684.0,1739.0,18.0,6.0,4.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26889.0,24760.0,12114.0,91559.5,18671.0,1448.0,50.5,397.0,4749.0,5330.0,1436.0,3258.0,0.423,7.879999999999999,95999.33333333331,1.0,0.0,0.0,1.0,1.0,1.0,88.07966666666667,17.613999999999997,24.68266666666665,8.376666666666667,67.836,12.636666666666663,1.9163333333333328,0.1016666666666666,0.2736666666666666,5.313999999999998,6.133,2.7740000000000005,6.431666666666667,62.12206896551725,12.278620689655174,17.241724137931037,5.904827586206896,49.21758620689656,8.223103448275863,1.1703448275862067,0.0586206896551724,0.1927586206896551,3.260689655172414,3.561724137931034,1.6624137931034484,4.422758620689655,7.6813555,-2.9523716,2,0.043478260869565216,3,0,0.23179572942079085,0.21344275579079852,0.10442833374998922,0.789285621923571,0.16095273398101773,0.012482435799074161,0.00043533356895942345,0.003422325284690913,0.04093859641560994,0.04594708757532133,0.03423775690238901,0.0776786991559773
113,15742.0,47147.0,655335.0,3187.5,22273.0,116003.0,41769.0,3593.0,24001.5,45586.5,21462.5,5580.0,10866.0,5580.0,105266.0,15423.0,21923.0,8344.0,79141.0,16828.0,1203.0,48.0,342.0,3582.0,3886.5,655.0,1519.0,62688.5,9768.0,14635.5,5835.0,54536.0,11069.0,543.0,31.0,260.0,1909.5,1926.5,367.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20466.0,24760.0,9464.0,91559.5,20029.5,1448.0,50.5,428.0,4749.0,5330.0,915.0,2200.0,4.523333333333333,6.333333333333335,117007.76923076923,1.0,0.0,0.0,0.0,1.0,1.0,84.07814814814816,12.652962962962963,22.88703703703704,6.853703703703703,63.95222222222223,12.361851851851853,2.17,0.0911111111111111,0.4133333333333334,5.088148148148148,6.450468750000001,1.6011111111111107,3.2748148148148144,62.8772,9.339999999999998,16.2388,5.377999999999999,48.9428,8.4544,1.264871794871795,0.0664,0.3268,3.5008000000000004,4.4804,1.054,2.2128,7.8766875,-2.8981748,2,0.043478260869565216,3,0,0.1764264717291794,0.21344275579079852,0.08158409696300958,0.789285621923571,0.17266363800936183,0.012482435799074161,0.00043533356895942345,0.0036895597527650146,0.04093859641560994,0.04594708757532133,0.02190619837678661,0.052670640905935026
114,5828.0,65928.0,290763.58,0.0,9356.0,23746.0,10480.0,1185.0,522.0,6236.0,522.0,195.0,2365.0,195.0,12203.0,4145.0,2487.0,2473.0,10365.0,1366.0,79.0,6.0,19.0,368.0,248.0,338.0,372.0,1986.0,608.0,361.0,566.0,1818.0,103.0,21.0,1.0,3.0,38.0,20.0,42.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7930.0,4615.0,4690.0,19874.0,2885.0,185.0,7.0,48.0,747.0,513.0,692.0,815.0,6.373333333333334,13.35,65788.66666666667,1.0,1.0,1.0,0.0,1.0,1.0,54.02496031746027,14.22,8.183333333333332,7.933333333333333,33.93833333333334,4.868333333333333,0.2766666666666666,0.0216666666666666,0.065,1.19,0.85,2.518333333333333,3.16,7.18,2.3040000000000003,1.282,1.96,6.526000000000001,0.404,0.094,0.002,0.01,0.142,0.08,0.354,0.384,6.943601,1.2482052,1,0.043478260869565216,3,1,0.33395098121788935,0.19434852185631266,0.19750694853870127,0.8369409584772172,0.12149414638254864,0.007790785816558578,0.0002947864903562705,0.002021393076728712,0.031457929756590584,0.02160363850753811,0.06603053435114503,0.07776717557251908
115,26311.0,60545.0,819441.0,2103.0,28510.0,84585.0,30868.0,1128.0,18968.0,42988.0,18809.0,3274.0,9697.0,3255.0,66105.0,15109.0,16934.0,8050.0,37749.0,16828.0,1075.0,42.0,219.0,1916.0,1707.0,1379.0,2937.0,40485.0,8258.0,9795.0,5375.0,25436.0,13244.0,543.0,21.0,147.0,1027.0,867.0,646.0,1515.0,159.0,19.0,25.0,30.0,147.0,7.0,1.0,0.0,5.0,5.0,3.0,2.0,21924.0,22137.0,9727.0,44197.0,20029.5,1350.0,50.5,268.0,2596.0,2415.0,2271.0,4280.0,1.4703571428571431,10.521428571428574,81745.39285714286,1.0,0.0,0.0,0.0,1.0,1.0,83.05464285714285,18.806071428571432,20.37857142857143,10.845714285714283,49.9275,29.496071428571423,1.0964285714285715,0.045,0.2946428571428571,2.195,1.8757142857142857,4.756785714285713,9.822857142857144,60.06692307692309,11.945384615384617,13.99576923076923,8.344999999999999,39.566538461538464,18.09692307692308,0.713846153846154,0.0265384615384615,0.2357692307692307,1.4280769230769232,1.1511538461538462,2.698076923076924,5.769230769230769,7.944128,-2.122982,2,0.043478260869565216,3,1,0.25919489271147367,0.261713069693208,0.11499674883253531,0.5225158124963055,0.2367973044866111,0.015960276644795178,0.0005970325707867825,0.00316841047467045,0.030691020866583908,0.028551161553466927,0.0735713360114034,0.13865491771413763
116,1132.0,2076.0,337318.0,0.0,0.0,7058.0,2826.0,0.0,2115.0,2115.0,0.0,553.0,553.0,0.0,7058.0,2247.0,1487.0,1121.0,3618.0,3254.0,24.0,2.0,21.0,139.0,86.0,200.0,396.0,7058.0,2247.0,1487.0,1121.0,3618.0,3254.0,24.0,2.0,21.0,139.0,86.0,200.0,396.0,2115.0,553.0,420.0,353.0,1183.0,265.0,7.0,7.0,40.0,25.0,36.0,105.0,2154.0,1487.0,1121.0,3618.0,3254.0,24.0,2.0,21.0,139.0,86.0,193.0,378.0,0.0,13.6,62576.0,0.0,1.0,1.0,1.0,1.0,0.0,100.0,32.065,21.05,15.885000000000002,51.22,46.125,0.345,0.03,0.3,1.97,1.22,7.105,14.025,100.0,32.065,21.05,15.885000000000002,51.22,43.513348214285706,0.345,0.03,0.3,1.97,1.22,7.105,14.025,13.578738,5.169751,0,0.012048192771084338,5,0,0.3051856049872485,0.21068291300651742,0.1588268631340323,0.512609804477189,0.4610371209974497,0.003400396712949844,0.00028336639274582036,0.0029753471238311135,0.019693964295834514,0.012184754888070274,0.06829440905874026,0.1337579617834395
117,4640.0,10899.0,260376.0,1037.0,14458.0,12087.0,3994.0,2593.0,6464.0,6464.0,0.0,1668.0,1668.0,0.0,11417.0,4139.0,1876.0,1641.0,4428.0,6693.0,33.0,0.0,22.0,241.0,260.0,298.0,616.0,10743.0,3823.0,1708.0,1531.0,4179.0,6279.0,32.0,0.0,20.0,233.0,255.0,264.0,534.0,3332.5,887.5,665.0,552.5,2485.0,265.0,7.5,10.0,47.5,40.0,45.0,105.0,3297.0,2028.0,1752.0,4747.0,7023.0,48.0,0.0,23.0,246.0,268.0,313.0,673.0,11.714444444444446,14.160000000000002,55877.75,0.0,0.0,1.0,1.0,1.0,0.0,92.42,30.122000000000003,13.802,11.858,33.708000000000006,56.458000000000006,0.254,0.0,0.1639999999999999,1.832,2.0740000000000003,5.858,12.236,84.784,26.552,11.904,10.608,30.884000000000004,43.513348214285706,0.242,0.0,0.144,1.732,2.018,4.942,10.002,13.066628,5.4999127,0,0.012048192771084338,4,0,0.2727724000992802,0.16778356912385206,0.14494911888806156,0.3927359973525275,0.5810374782824522,0.003971208736659221,0.0,0.0019028708529825432,0.020352444775378505,0.022172582113013983,0.07836755132699048,0.1685027541311968
118,26904.0,61152.0,907150.44,360.0,2428.0,45078.0,18449.0,1645.0,8710.0,11268.0,8673.0,3734.0,4824.0,3718.0,40523.0,16214.0,8344.0,6803.0,38545.0,1214.0,239.0,4.0,46.0,475.0,260.0,1212.0,2657.0,35295.0,14121.0,7237.0,5791.0,33578.0,1100.0,176.0,4.0,43.0,392.0,213.0,1043.0,2266.0,37.0,16.0,5.0,11.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,16353.0,9175.0,7757.0,42868.0,1333.0,289.0,6.0,57.0,525.0,296.0,1326.0,2805.0,3.9209090909090905,17.027272727272727,54111.90909090909,0.0,0.0,1.0,0.0,0.0,0.0,88.73545454545454,36.25727272727273,18.205454545454543,14.65090909090909,84.52181818181819,2.625454545454545,0.4745454545454546,0.009090909090909,0.0927272727272727,1.0109090909090908,0.5554545454545454,6.588181818181818,14.609090909090911,76.54181818181819,31.17363636363637,15.622727272727271,12.299090909090909,72.88636363636364,2.39,0.3372727272727273,0.009090909090909,0.0836363636363636,0.8327272727272725,0.4618181818181819,5.570909090909091,12.331818181818182,13.369547,1.0218595,0,0.012048192771084338,3,0,0.3627711965925729,0.20353609299436531,0.17207950663294733,0.9509738675185234,0.029570965881361197,0.006411109632193088,0.0001331026221216558,0.00126447491015573,0.011646479435644883,0.006566396024668353,0.07187381429887799,0.1520407610168573
119,29526.0,88856.5,2044282.7,2200.0,27562.0,116003.0,48391.0,5010.5,24001.5,45586.5,21462.5,7630.0,13835.5,6725.0,105266.0,26910.0,21923.0,13781.0,79817.0,16828.0,1203.0,48.0,342.0,3582.0,3886.5,2042.0,3839.0,62688.5,12109.0,14635.5,8975.0,54900.5,9352.0,543.0,31.0,260.0,1909.5,1926.5,831.0,903.0,324.0,19.0,73.0,41.0,282.0,29.0,7.5,1.0,3.0,4.0,3.0,2.0,35708.0,24760.0,17127.0,91559.5,20029.5,1448.0,50.5,428.0,4749.0,5330.0,2520.5,4586.5,2.761616161616162,7.605050505050505,88507.40816326531,1.0,0.0,0.0,0.0,1.0,1.0,60.30395833333333,10.936770833333336,14.185416666666669,7.264687500000001,44.40479166666668,9.1865625,2.3600000000000003,0.0902083333333333,0.2272916666666666,3.113645833333333,3.4321875,1.921458333333333,2.9009375,38.78781818181818,5.758,9.222909090909091,4.389454545454545,30.65218181818182,4.401818181818182,1.264871794871795,0.0552727272727272,0.1341818181818182,1.7303636363636363,2.0485454545454544,1.041090909090909,0.9632727272727272,7.2049274,-2.946476,2,0.043478260869565216,3,1,0.3078196253545167,0.21344275579079852,0.14764273337758507,0.789285621923571,0.17266363800936183,0.012482435799074161,0.00043533356895942345,0.0036895597527650146,0.04093859641560994,0.04594708757532133,0.052086131718708024,0.09478002107829968
120,9456.0,26287.0,484624.91,2642.0,3453.0,37575.0,14085.0,725.0,7859.0,12072.0,7859.0,2031.0,3445.0,2031.0,34710.0,8370.0,8389.0,4423.0,31878.0,1324.0,331.0,5.0,122.0,1051.0,1190.0,634.0,1263.0,29223.0,6686.0,7116.0,3449.0,26912.0,1039.0,273.0,5.0,108.0,888.0,955.0,502.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9881.0,9080.0,4780.0,34144.0,1736.0,360.0,10.0,130.0,1195.0,1318.0,758.0,1432.0,1.815,10.2875,79828.5,0.0,0.0,1.0,0.0,0.0,0.0,91.11875,21.6725,21.705,12.27,83.69624999999999,3.56125,0.8687499999999999,0.0125,0.29875,2.6775,3.08625,4.25375,8.506250000000001,76.13,17.04625,18.2,9.645,70.15125,2.755,0.71625,0.0125,0.265,2.23,2.4450000000000003,3.295,6.543749999999999,13.250076,2.087192,0,0.012048192771084338,3,0,0.26296739853626083,0.24165003326679974,0.12721224218230207,0.9086892880904857,0.046200931470392545,0.009580838323353293,0.0002661343978709248,0.0034597471723220225,0.031803060545575516,0.03507651363938789,0.053816116435924745,0.10166844160454384
121,18991.0,55081.0,949044.08,1288.0,11499.0,54876.0,22843.0,1627.0,3816.0,7044.0,3734.0,822.0,1776.0,796.0,48293.0,16710.0,9557.0,8488.0,47078.0,458.0,158.0,11.0,86.0,502.0,557.0,842.0,2215.0,40597.0,14088.0,8079.0,6918.0,39699.0,315.0,108.0,10.0,69.0,395.0,444.0,639.0,1819.0,82.0,26.0,14.0,19.0,82.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,18717.0,10754.0,9738.0,53249.0,690.0,203.0,16.0,99.0,619.0,724.0,1069.0,2662.0,3.713076923076923,14.930769230769233,62857.69230769231,0.0,0.0,1.0,0.0,0.0,0.0,87.21692307692307,29.386923076923072,16.877692307692307,15.572307692307689,84.92384615384616,0.9084615384615384,0.3115384615384616,0.0192307692307692,0.1576923076923077,0.8969230769230769,1.0000000000000002,3.3415384615384616,9.32,72.41153846153847,24.436153846153847,14.061538461538465,12.502307692307694,70.73,0.6346153846153846,0.2123076923076922,0.0176923076923076,0.1269230769230769,0.6892307692307693,0.7823076923076923,2.460769230769231,7.601538461538461,13.334991,1.2879368,0,0.012048192771084338,3,0,0.34107806691449816,0.1959690939572855,0.17745462497266565,0.9703513375610467,0.012573802755302864,0.0036992492164151904,0.00029156644070267514,0.0018040673518478023,0.011279976674684744,0.01319338144179605,0.046797706080637394,0.11653460578733091
122,5208.0,11310.0,209021.48,1275.0,49517.5,21006.0,8903.0,192.0,3490.0,12633.0,3490.0,1671.0,5111.0,1671.0,12633.0,5111.0,2958.0,2153.0,10396.0,1369.0,89.0,2.0,31.0,746.0,745.0,418.0,993.0,3490.0,1671.0,855.0,497.0,2841.0,438.0,8.0,0.0,11.0,191.0,213.0,142.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8710.0,4896.0,3567.0,17274.0,2229.0,154.0,5.0,58.0,1286.0,1337.0,769.0,1581.0,1.5539999999999998,19.42,58828.4,1.0,0.0,1.0,0.0,1.0,1.0,54.02496031746027,21.498,12.234,9.296,43.152,5.658,0.356,0.01,0.1359999999999999,3.1420000000000003,3.54,4.164,9.774,17.255,8.07,4.19,2.5275,14.125,2.11,0.0425,0.0,0.055,0.9225,1.0275,1.6825,3.935,6.792025,1.0579334,1,0.043478260869565216,2,1,0.4146434352089879,0.23307626392459296,0.16980862610682662,0.8223364752927735,0.106112539274493,0.00733123869370656,0.00023802723031514806,0.0027611158716557174,0.06122060363705608,0.06364848138627059,0.08637537908570145,0.17758059081208583
123,5641.0,15114.0,144316.0,0.0,0.0,17454.0,7310.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,15827.0,5202.0,3158.0,3340.0,10149.0,4707.0,85.0,4.0,68.0,813.0,956.0,424.0,796.0,13615.0,4298.0,2733.0,2882.0,8481.0,4294.0,74.0,3.0,57.0,705.0,887.0,276.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.0,3493.0,3645.0,11501.0,4891.0,99.0,5.0,73.0,885.0,1002.0,495.0,926.0,0.365,11.85,69694.75,0.0,0.0,0.0,0.0,0.0,0.0,92.805,30.49,18.86,19.040000000000003,59.935,26.9075,0.4625,0.0225,0.4199999999999999,5.0600000000000005,6.33,5.942499999999999,10.99,82.6625,26.370000000000005,16.905,16.955000000000002,52.39750000000001,24.935,0.4125,0.0175,0.3674999999999999,4.3625,4.67,4.4175,9.615,14.556937,2.9408972,0,0.012048192771084338,2,0,0.3309270081356709,0.20012604560559183,0.20883465108284635,0.6589320499598946,0.28022229861349834,0.005672052251632863,0.0002864672854360032,0.0041824223673656465,0.05070470952217257,0.057408044001375044,0.0677154582763338,0.12667578659370726
124,3122.0,8220.0,610238.0,330.0,34679.0,14068.0,4571.0,4171.0,2740.0,10877.0,2740.0,795.0,4632.0,795.0,10877.0,4632.0,1033.0,1449.0,8141.0,1468.0,562.0,4.0,26.0,677.0,771.0,237.0,208.0,2740.0,795.0,316.0,526.0,2064.0,354.0,118.0,2.0,3.0,199.0,211.0,78.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3922.0,1404.0,1879.0,10407.0,1968.0,808.0,5.0,38.0,842.0,941.0,420.0,285.0,11.714444444444446,22.166666666666668,84036.66666666667,1.0,1.0,1.0,1.0,1.0,1.0,81.91333333333334,31.75,9.536666666666664,11.896666666666668,58.53666666666667,13.683333333333332,2.3600000000000003,0.0366666666666666,0.2066666666666666,5.82,6.426666666666667,5.65,5.203333333333333,25.69,7.643333333333332,3.306666666666666,4.663333333333333,18.563333333333336,3.8733333333333335,1.0033333333333332,0.0133333333333333,0.0366666666666666,2.2066666666666666,2.306666666666666,1.9533333333333327,1.53,7.294841,0.80570424,1,0.043478260869565216,5,1,0.2787887404037532,0.09980096673301109,0.13356553881148706,0.7397640034119989,0.13989195336934887,0.0574353141882286,0.00035541654819448395,0.002701165766278078,0.05985214671595109,0.06688939437020187,0.09188361408882083,0.06234959527455699
125,29526.0,88856.5,1650315.57,3187.5,49517.5,26203.0,10607.0,976.0,6660.0,19377.0,6660.0,1144.0,5195.0,1144.0,19377.0,5195.0,4127.0,3032.0,15082.0,1898.0,457.0,4.0,60.0,1876.0,2242.0,758.0,656.0,6660.0,1144.0,1422.0,1276.0,5530.0,419.0,173.0,2.0,17.0,517.0,573.0,198.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9369.0,5821.0,3676.0,19532.0,2864.0,611.0,4.0,93.0,3099.0,4041.0,939.0,1030.0,3.818,14.78,74428.0,1.0,0.0,0.0,1.0,1.0,1.0,77.74000000000001,20.73,16.376,12.298000000000002,61.086,7.276000000000001,1.72,0.014,0.2279999999999999,6.099999999999998,6.450468750000001,7.572,6.702,27.572000000000003,5.036,5.812,5.3,22.822,1.8200000000000005,0.6479999999999999,0.008,0.0699999999999999,2.2060000000000004,2.434,1.902,1.208,7.1372647,0.53338224,1,0.043478260869565216,5,1,0.35755447849482885,0.22215013548067014,0.14028927985345188,0.7454108308208983,0.10930046177918559,0.023317940693813686,0.00015265427622791284,0.0035492119222989733,0.11826890050757546,0.15421898255924893,0.08852644480060337,0.09710568492504949
126,12323.0,39113.0,565972.47,0.0,0.0,41452.0,15968.0,3131.0,7891.0,11792.0,7891.0,3538.0,5063.0,3538.0,34740.0,15880.0,7133.0,4735.0,32235.0,1917.0,112.0,2.0,42.0,437.0,398.0,1305.0,2843.0,26028.0,11984.0,5439.0,3546.0,24506.0,1140.0,87.0,1.0,29.0,270.0,239.0,978.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16751.0,8606.0,5865.0,38561.0,2137.0,141.0,2.0,53.0,558.0,471.0,1521.0,3394.0,5.589090909090909,21.89090909090909,47061.181818181816,0.0,0.0,1.0,0.0,0.0,0.0,85.09545454545453,39.52272727272727,17.663636363636364,11.891818181818184,80.18727272727274,3.6118181818181823,0.22,0.0045454545454545,0.0981818181818181,0.9745454545454544,0.8445454545454546,8.20090909090909,17.86363636363636,66.35272727272728,30.87090909090909,13.81090909090909,9.240000000000002,63.05636363636364,2.4427272727272724,0.1754545454545454,0.0027272727272727,0.0745454545454545,0.6045454545454545,0.5227272727272728,6.187272727272728,13.586363636363636,13.5985775,0.899004,0,0.012048192771084338,3,0,0.4041059538743607,0.20761362539805076,0.14148895107594325,0.9302566824278684,0.05155360416867703,0.0034015246550226767,4.824857666698833e-05,0.0012785872816751906,0.013461352890089743,0.01136253980507575,0.09525300601202405,0.2125501002004008
127,11457.0,29919.0,256434.29,0.0,0.0,29235.0,12472.0,260.0,3105.0,5390.0,2958.0,1298.0,2078.0,1261.0,25275.0,9127.0,5389.0,4317.0,24240.0,542.0,102.0,4.0,36.0,352.0,215.0,668.0,1337.0,20569.0,7336.0,4380.0,3327.0,19930.0,285.0,57.0,2.0,34.0,262.0,161.0,446.0,1066.0,147.0,37.0,31.0,28.0,140.0,3.0,0.0,1.0,3.0,0.0,3.0,7.0,10422.0,6110.0,5212.0,27790.0,818.0,128.0,4.0,41.0,454.0,280.0,875.0,1522.0,0.7216666666666667,14.983333333333334,59820.0,0.0,0.0,1.0,0.0,0.0,0.0,88.31333333333333,31.41,18.87,14.773333333333332,84.895,1.7416666666666665,0.32,0.0116666666666666,0.145,1.1983333333333337,0.7366666666666667,5.183333333333335,10.963333333333331,74.22166666666668,26.005,15.840000000000002,11.898333333333332,71.94666666666666,1.0033333333333334,0.19,0.005,0.14,0.9383333333333334,0.5750000000000001,3.785,9.151666666666667,14.131116,1.3577551,0,0.012048192771084338,2,0,0.3564905079527963,0.20899606635881648,0.17827945955190697,0.9505729433897725,0.02798016076620489,0.004378313665127416,0.00013682230203523174,0.0014024285958611255,0.015529331280998803,0.009577561142466221,0.07015715202052598,0.12203335471456062
128,4226.0,12757.0,605970.0,1505.0,16495.0,65464.0,24006.0,648.0,22516.0,45334.0,21462.5,1862.0,5618.0,1862.0,53009.0,7696.0,13684.0,6671.0,41118.0,6820.0,1203.0,48.0,174.0,2351.0,2135.0,416.0,624.0,28348.0,3435.0,6756.0,4513.0,23186.0,3023.0,543.0,31.0,80.0,941.0,999.0,204.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10137.0,17276.0,7934.0,50031.0,8751.0,1448.0,50.5,251.0,3127.0,2892.0,542.0,820.0,1.7192857142857143,5.385714285714286,100864.78571428572,1.0,0.0,0.0,1.0,1.0,1.0,82.34,13.029285714285717,20.90642857142857,10.660714285714286,63.43785714285714,11.55642857142857,2.3600000000000003,0.1039285714285713,0.28,3.497142857142857,3.395,1.7821428571428573,3.1314285714285712,49.1292857142857,7.142142857142856,11.804285714285712,7.482857142857142,39.52357142857142,6.045,1.264871794871795,0.07,0.1528571428571428,1.6564285714285716,1.8957142857142848,0.9607142857142856,2.1671428571428573,8.35974,-1.8588048,2,0.043478260869565216,3,0,0.15484846633264085,0.26390076988879385,0.12119638274471466,0.7642521080288402,0.13367652450201636,0.02211902725161921,0.0007714163509715263,0.0038341683978980814,0.04776671147500917,0.04417695221801295,0.022577688911105558,0.03415812713488295
